week_start,source,skill,experience_count,experience_min_median,experience_min_min,experience_min_max
2026-06-29,topdev,OOP,1,3.0,3.0,3.0
2026-06-29,topdev,Oracle,5,3.0,1.0,5.0
2026-06-29,topdev,PHP,1,3.0,3.0,3.0
2026-06-29,topdev,Penetration Test,1,5.0,5.0,5.0
2026-06-29,topdev,PostgreSQL,5,4.0,2.0,6.0
2026-06-29,topdev,Power BI,11,3.0,0.0,5.0
2026-06-29,topdev,Product,1,4.0,4.0,4.0
2026-06-29,topdev,Project Manager,1,4.0,4.0,4.0
2026-06-29,topdev,PySpark,2,2.5,2.0,3.0
2026-06-29,topdev,Python,18,4.0,0.0,8.0
2026-06-29,topdev,QA,1,4.0,4.0,4.0
2026-06-29,topdev,REST API,2,3.5,2.0,5.0
2026-06-29,topdev,React,2,4.5,4.0,5.0
2026-06-29,topdev,Redis,4,4.0,2.0,5.0
2026-06-29,topdev,Restful Api,2,4.5,4.0,5.0
2026-06-29,topdev,SQL,20,2.5,0.0,6.0
2026-06-29,topdev,SQL Server,1,2.0,2.0,2.0
2026-06-29,topdev,SRE,1,5.0,5.0,5.0
2026-06-29,topdev,SaaS,1,1.0,1.0,1.0
2026-06-29,topdev,Scala,2,2.5,0.0,5.0
2026-06-29,topdev,Security Engineer,2,4.5,4.0,5.0
2026-06-29,topdev,Solution Architect,1,4.0,4.0,4.0
2026-06-29,topdev,Spark,1,3.0,3.0,3.0
2026-06-29,topdev,Spring Boot,3,5.0,2.0,6.0
2026-06-29,topdev,Swift,1,3.0,3.0,3.0
2026-06-29,topdev,System Engineer,1,5.0,5.0,5.0
2026-06-29,topdev,Tableau,6,3.0,1.0,6.0
2026-06-29,topdev,Tester,1,5.0,5.0,5.0
2026-06-29,topdev,TypeScript,2,4.0,4.0,4.0
2026-06-29,topdev,Tài Chính,3,4.0,1.0,4.0
2026-06-29,topdev,Unix,1,5.0,5.0,5.0
2026-06-29,topdev,VBA,3,3.0,2.0,4.0
2026-06-29,topdev,Vue,3,4.0,3.0,5.0
2026-06-29,topdev,VueJS,1,4.0,4.0,4.0
2026-06-29,topdev,bash,2,4.5,4.0,5.0
2026-06-29,topdev,iOS,1,3.0,3.0,3.0
2026-06-29,topdev,xCode,1,3.0,3.0,3.0
