week_start,source,skill,experience_count,experience_min_median,experience_min_min,experience_min_max
2026-06-08,topcv,Sử dụng Jira,1,4.0,4.0,4.0
2026-06-08,topcv,Tekla,1,2.0,2.0,2.0
2026-06-08,topcv,Tekla Structures,1,2.0,2.0,2.0
2026-06-08,topcv,Telecom Solution,1,1.0,1.0,1.0
2026-06-08,topcv,Telegram,1,3.0,3.0,3.0
2026-06-08,topcv,Tester,3,3.0,1.0,3.0
2026-06-08,topcv,Testing,2,2.5,2.0,3.0
2026-06-08,topcv,Thiết Kế Cơ Sở Dữ Liệu,1,4.0,4.0,4.0
2026-06-08,topcv,Thiết Kế Quy Trình,1,5.0,5.0,5.0
2026-06-08,topcv,Thuyết trình,3,3.0,3.0,4.0
2026-06-08,topcv,Thành Thạo Excel,1,3.0,3.0,3.0
2026-06-08,topcv,Tiếng Anh,1,3.0,3.0,3.0
2026-06-08,topcv,Tiếng Nhật (n2 Trở Lên),1,1.0,1.0,1.0
2026-06-08,topcv,Triển Khai Bản Vẽ Kết Cấu Thép,1,2.0,2.0,2.0
2026-06-08,topcv,Triển khai bản vẽ kết cấu thép 2D,1,2.0,2.0,2.0
2026-06-08,topcv,Trung thực,1,1.0,1.0,1.0
2026-06-08,topcv,Tuân Thủ Quy Trình,1,1.0,1.0,1.0
2026-06-08,topcv,Tìm kiếm khách hàng,2,0.5,0.0,1.0
2026-06-08,topcv,Tư duy hệ thống,1,4.0,4.0,4.0
2026-06-08,topcv,Tư duy logic,1,4.0,4.0,4.0
2026-06-08,topcv,Tỉ Mỉ,1,1.0,1.0,1.0
2026-06-08,topcv,Unreal Engine,1,2.0,2.0,2.0
2026-06-08,topcv,Viết Tài Liệu Yêu Cầu,1,4.0,4.0,4.0
2026-06-08,topcv,Xây dựng biểu mẫu,1,3.0,3.0,3.0
2026-06-08,topcv,Xây dựng hệ thống quy trình,1,3.0,3.0,3.0
2026-06-08,topcv,Xây dựng mối quan hệ,1,3.0,3.0,3.0
2026-06-08,topcv,Xây dựng quy chế,1,3.0,3.0,3.0
2026-06-08,topcv,Xây dựng quy trình,1,3.0,3.0,3.0
2026-06-08,topcv,Xử Lý Sự Cố Phần Mềm,1,2.0,2.0,2.0
2026-06-08,topcv,Xử lý sự cố phần cứng,1,2.0,2.0,2.0
2026-06-08,topcv,có trách nhiệm,1,1.0,1.0,1.0
2026-06-08,topcv,deal với đối tác qua email,1,3.0,3.0,3.0
2026-06-08,topcv,debug,1,2.0,2.0,2.0
2026-06-08,topcv,ecommerce verticals,1,1.0,1.0,1.0
2026-06-08,topcv,follow-up,1,3.0,3.0,3.0
2026-06-08,topcv,giá thành sản xuất,1,3.0,3.0,3.0
2026-06-08,topcv,hiểu biết về công nghệ,1,5.0,5.0,5.0
2026-06-08,topcv,iOS,1,1.0,1.0,1.0
2026-06-08,topcv,kpi,1,3.0,3.0,3.0
2026-06-08,topcv,kế toán giá thành,1,3.0,3.0,3.0
2026-06-08,topcv,kế toán quản trị,1,3.0,3.0,3.0
2026-06-08,topcv,kỹ năng tư vấn,1,2.0,2.0,2.0
2026-06-08,topcv,linkedin,1,3.0,3.0,3.0
2026-06-08,topcv,merchant workflows,1,1.0,1.0,1.0
2026-06-08,topcv,profiling,1,2.0,2.0,2.0
2026-06-08,topcv,sales-adjacent role,1,1.0,1.0,1.0
2026-06-08,topcv,screen demo recording,1,1.0,1.0,1.0
2026-06-08,topcv,sản xuất công nghiệp,1,3.0,3.0,3.0
2026-06-08,topcv,sắp xếp hàng hóa,1,1.0,1.0,1.0
2026-06-08,topcv,theme basics,1,1.0,1.0,1.0
2026-06-08,topcv,thuyết phục,1,3.0,3.0,3.0
2026-06-08,topcv,thống kê,1,2.0,2.0,2.0
2026-06-08,topcv,ticket queue management,1,1.0,1.0,1.0
2026-06-08,topcv,tiếng việt,1,1.0,1.0,1.0
2026-06-08,topcv,tổ chức meeting,1,3.0,3.0,3.0
2026-06-08,topcv,vật liệu xây dựng,1,3.0,3.0,3.0
2026-06-08,topcv,written English,1,1.0,1.0,1.0
2026-06-08,topcv,Đàm phán,2,3.0,3.0,3.0
2026-06-08,topcv,Đàm phán B2B,1,3.0,3.0,3.0
2026-06-08,topcv,Đọc Hiểu Chứng Từ,1,1.0,1.0,1.0
2026-06-15,itviec,.NET,14,3.0,0.0,5.0
2026-06-15,itviec,ABAP,1,1.0,1.0,1.0
2026-06-15,itviec,AI,50,3.0,0.0,15.0
2026-06-15,itviec,API,13,4.0,1.0,7.0
2026-06-15,itviec,AWS,47,5.0,1.0,10.0
2026-06-15,itviec,AWS CloudFormation,1,3.0,3.0,3.0
2026-06-15,itviec,Agile,11,2.0,1.0,6.0
2026-06-15,itviec,Android,12,5.0,0.0,7.0
2026-06-15,itviec,Angular,10,4.5,1.0,5.0
2026-06-15,itviec,Ansible,1,3.0,3.0,3.0
2026-06-15,itviec,Apache Spark,1,5.0,5.0,5.0
2026-06-15,itviec,Appium,3,5.0,3.0,5.0
2026-06-15,itviec,Application Security,1,4.0,4.0,4.0
2026-06-15,itviec,AutoCAD,1,3.0,3.0,3.0
2026-06-15,itviec,Automation Test,5,2.0,2.0,5.0
2026-06-15,itviec,Azure,41,4.0,1.0,10.0
2026-06-15,itviec,BPMN,1,3.0,3.0,3.0
2026-06-15,itviec,Bash Shell,2,3.0,3.0,3.0
2026-06-15,itviec,Big Data,4,5.0,2.0,5.0
2026-06-15,itviec,Blockchain,2,4.5,4.0,5.0
2026-06-15,itviec,Business Analysis,15,2.0,1.0,5.0
2026-06-15,itviec,Business Intelligence,3,5.0,3.0,5.0
2026-06-15,itviec,C language,2,0.0,0.0,0.0
2026-06-15,itviec,C#,11,3.0,0.0,7.0
2026-06-15,itviec,C++,15,0.0,0.0,3.0
2026-06-15,itviec,CI/CD,8,3.0,2.0,5.0
2026-06-15,itviec,CRM,6,4.0,1.0,6.0
2026-06-15,itviec,CSS,2,2.0,0.0,4.0
2026-06-15,itviec,CSS 3,1,4.0,4.0,4.0
2026-06-15,itviec,Chinese,2,1.5,1.0,2.0
2026-06-15,itviec,Clean Architecture,1,5.0,5.0,5.0
2026-06-15,itviec,Cloud,9,4.0,1.0,6.0
2026-06-15,itviec,Cloud Security,1,4.0,4.0,4.0
2026-06-15,itviec,Cloud-native Architecture,2,4.5,3.0,6.0
2026-06-15,itviec,Computer Vision,7,2.0,1.0,5.0
2026-06-15,itviec,Cybersecurity,3,0.0,0.0,5.0
2026-06-15,itviec,Cypress,1,2.0,2.0,2.0
2026-06-15,itviec,DBA,1,6.0,6.0,6.0
2026-06-15,itviec,DBT,1,5.0,5.0,5.0
2026-06-15,itviec,Data Analysis,6,4.5,1.0,7.0
2026-06-15,itviec,Data Engineer,10,3.5,2.0,15.0
2026-06-15,itviec,Data Science,4,4.0,3.0,5.0
2026-06-15,itviec,Data Warehousing,5,2.0,2.0,15.0
2026-06-15,itviec,Data mining,1,5.0,5.0,5.0
2026-06-15,itviec,Data modeling,4,2.0,2.0,5.0
2026-06-15,itviec,Data-driven,1,6.0,6.0,6.0
2026-06-15,itviec,Database,12,2.5,0.0,6.0
2026-06-15,itviec,Databricks,1,4.0,4.0,4.0
2026-06-15,itviec,Deep Learning,5,3.0,1.0,5.0
2026-06-15,itviec,Design,3,4.0,2.0,5.0
2026-06-15,itviec,DevOps,32,4.5,0.0,10.0
2026-06-15,itviec,DevSecOps,1,4.0,4.0,4.0
2026-06-15,itviec,Docker,46,3.0,0.0,10.0
2026-06-15,itviec,ELT,1,3.0,3.0,3.0
2026-06-15,itviec,ERP,5,2.0,2.0,5.0
2026-06-15,itviec,ETL,5,5.0,5.0,5.0
2026-06-15,itviec,Embedded,2,0.0,0.0,0.0
2026-06-15,itviec,Embedded Android,2,0.0,0.0,0.0
2026-06-15,itviec,Embedded C,2,0.0,0.0,0.0
2026-06-15,itviec,English,39,3.0,0.0,8.0
2026-06-15,itviec,Enterprise Architecture,1,3.0,3.0,3.0
2026-06-15,itviec,FastAPI,5,0.0,0.0,4.0
2026-06-15,itviec,Figma,5,2.0,1.0,4.0
2026-06-15,itviec,Firebase,1,1.0,1.0,1.0
2026-06-15,itviec,Flutter,2,4.5,4.0,5.0
2026-06-15,itviec,Fresher Accepted,4,1.5,1.0,4.0
2026-06-15,itviec,Fullstack,7,2.0,0.0,5.0
2026-06-15,itviec,GCP,27,4.0,1.0,8.0
2026-06-15,itviec,Games,1,1.0,1.0,1.0
2026-06-15,itviec,Generative AI,3,5.0,3.0,6.0
2026-06-15,itviec,Git,2,1.5,0.0,3.0
2026-06-15,itviec,GitHub,2,2.0,1.0,3.0
2026-06-15,itviec,GitLab CI,2,5.0,5.0,5.0
2026-06-15,itviec,Go,24,2.0,0.0,6.0
2026-06-15,itviec,Google BigQuery,2,5.0,5.0,5.0
2026-06-15,itviec,GraphQL,1,7.0,7.0,7.0
2026-06-15,itviec,HTML,2,3.5,0.0,7.0
2026-06-15,itviec,HTML5,3,4.0,1.0,5.0
2026-06-15,itviec,Hadoop,1,5.0,5.0,5.0
2026-06-15,itviec,Hardware Troubleshooting,2,3.0,3.0,3.0
2026-06-15,itviec,ISO 27001,2,4.0,3.0,5.0
2026-06-15,itviec,IT Audit,1,3.0,3.0,3.0
2026-06-15,itviec,IT Communication/Translation,1,2.0,2.0,2.0
2026-06-15,itviec,Information Security,1,3.0,3.0,3.0
2026-06-15,itviec,Internship Accepted,6,0.0,0.0,0.0
2026-06-15,itviec,J2EE,1,5.0,5.0,5.0
2026-06-15,itviec,JSON,2,2.0,2.0,2.0
2026-06-15,itviec,Japanese,4,0.0,0.0,0.0
2026-06-15,itviec,Java,38,4.0,0.0,10.0
2026-06-15,itviec,JavaScript,28,3.5,0.0,10.0
2026-06-15,itviec,Jira,3,1.0,1.0,2.0
2026-06-15,itviec,Jmeter,1,2.0,2.0,2.0
2026-06-15,itviec,Kafka,4,5.0,2.0,8.0
2026-06-15,itviec,Kotlin,9,5.0,1.0,7.0
2026-06-15,itviec,Kubernetes,25,4.0,0.0,8.0
2026-06-15,itviec,LLM,13,3.0,1.0,5.0
2026-06-15,itviec,Laravel,2,4.5,4.0,5.0
2026-06-15,itviec,Leadership,9,5.0,4.0,15.0
2026-06-15,itviec,Linux,5,3.0,2.0,5.0
2026-06-15,itviec,MLOps,4,4.0,3.0,5.0
2026-06-15,itviec,MVVM,2,5.0,5.0,5.0
2026-06-15,itviec,Machine Learning,20,2.5,1.0,5.0
2026-06-15,itviec,Microservices,16,4.0,3.0,10.0
2026-06-15,itviec,Microsoft Dynamics 365,1,5.0,5.0,5.0
2026-06-15,itviec,Miro,1,1.0,1.0,1.0
2026-06-15,itviec,Mobile Apps,6,3.0,1.0,7.0
2026-06-15,itviec,MongoDB,17,3.0,0.0,5.0
2026-06-15,itviec,MySQL,15,3.0,0.0,7.0
2026-06-15,itviec,NLP,7,2.0,1.0,5.0
2026-06-15,itviec,NestJS,3,5.0,4.0,5.0
2026-06-15,itviec,Networking,1,5.0,5.0,5.0
2026-06-15,itviec,NextJS,2,4.0,4.0,4.0
2026-06-15,itviec,NoSQL,2,1.0,1.0,1.0
2026-06-15,itviec,Node.js,27,4.0,0.0,10.0
2026-06-15,itviec,OCR,1,5.0,5.0,5.0
2026-06-15,itviec,OOP,9,1.0,0.0,5.0
2026-06-15,itviec,Odoo,2,2.0,2.0,2.0
2026-06-15,itviec,OpenCV,2,0.0,0.0,0.0
2026-06-15,itviec,Oracle,3,6.0,0.0,7.0
2026-06-15,itviec,PHP,2,4.5,4.0,5.0
2026-06-15,itviec,Penetration Testing,1,5.0,5.0,5.0
2026-06-15,itviec,Playwright,5,2.0,1.0,5.0
2026-06-15,itviec,PostgreSQL,38,3.0,0.0,7.0
2026-06-15,itviec,Postman,4,2.0,1.0,3.0
2026-06-15,itviec,Presale,2,4.0,3.0,5.0
2026-06-15,itviec,Product Management,7,5.0,1.0,7.0
2026-06-15,itviec,Product Owner,4,2.0,1.0,5.0
2026-06-15,itviec,Product roadmap,1,1.0,1.0,1.0
2026-06-15,itviec,Product strategy,1,2.0,2.0,2.0
2026-06-15,itviec,Project Management,4,3.5,1.0,7.0
2026-06-15,itviec,Prompt Engineering,1,3.0,3.0,3.0
2026-06-15,itviec,PyTorch,4,3.0,1.0,5.0
2026-06-15,itviec,Python,70,3.0,0.0,7.0
2026-06-15,itviec,QA,15,2.0,1.0,7.0
2026-06-15,itviec,QA QC,6,2.5,1.0,5.0
2026-06-15,itviec,React,30,4.0,0.0,10.0
2026-06-15,itviec,React Native,3,5.0,3.0,7.0
2026-06-15,itviec,Redis,12,2.5,2.0,5.0
2026-06-15,itviec,Redux,1,4.0,4.0,4.0
2026-06-15,itviec,Risk Management,1,3.0,3.0,3.0
2026-06-15,itviec,Robot Framework,2,5.0,5.0,5.0
2026-06-15,itviec,SAP,1,1.0,1.0,1.0
2026-06-15,itviec,SOLID Principles,2,4.5,4.0,5.0
2026-06-15,itviec,SQL,46,3.5,0.0,8.0
2026-06-15,itviec,Salesforce,1,2.0,2.0,2.0
2026-06-15,itviec,Scrum,3,2.0,1.0,2.0
2026-06-15,itviec,Security,4,5.0,2.0,10.0
2026-06-15,itviec,Selenium,5,2.0,1.0,3.0
2026-06-15,itviec,Software Architecture,7,5.0,3.0,10.0
2026-06-15,itviec,Solution Architecture,6,3.5,2.0,15.0
2026-06-15,itviec,Spring,6,4.5,0.0,8.0
2026-06-15,itviec,Spring Boot,14,4.5,0.0,8.0
2026-06-15,itviec,Stakeholder management,4,4.5,3.0,15.0
2026-06-15,itviec,Swift,4,5.5,5.0,7.0
2026-06-15,itviec,System Admin,4,4.0,3.0,6.0
2026-06-15,itviec,System Architecture,3,5.0,2.0,5.0
2026-06-15,itviec,Team Management,3,6.0,2.0,7.0
2026-06-15,itviec,TensorFlow,4,1.0,1.0,1.0
2026-06-15,itviec,Terraform,2,4.0,3.0,5.0
2026-06-15,itviec,Tester,9,2.0,1.0,5.0
2026-06-15,itviec,TypeScript,19,4.0,0.0,10.0
2026-06-15,itviec,UI-UX,2,3.0,2.0,4.0
2026-06-15,itviec,Unit test,1,4.0,4.0,4.0
2026-06-15,itviec,User flows,1,1.0,1.0,1.0
2026-06-15,itviec,VMware,2,3.0,3.0,3.0
2026-06-15,itviec,Vue,7,5.0,0.0,6.0
2026-06-15,itviec,VueJS,3,3.0,2.0,5.0
2026-06-15,itviec,Windows,2,0.0,0.0,0.0
2026-06-15,itviec,XML,1,3.0,3.0,3.0
2026-06-15,itviec,iOS,7,5.0,2.0,7.0
2026-06-15,itviec,kotlinx.coroutines,2,4.0,3.0,5.0
2026-06-15,topcv,(unknown),25,2.0,0.0,3.0
2026-06-15,topcv,.NET,7,2.0,1.0,3.0
2026-06-15,topcv,.NET Compact Framework,1,2.0,2.0,2.0
2026-06-15,topcv,.NET Framework,2,1.5,1.0,2.0
2026-06-15,topcv,.net core,1,1.0,1.0,1.0
2026-06-15,topcv,A/B Testing,1,3.0,3.0,3.0
2026-06-15,topcv,AI,5,1.0,0.0,2.0
2026-06-15,topcv,AI-assisted development tools,1,3.0,3.0,3.0
2026-06-15,topcv,API,2,2.0,2.0,2.0
2026-06-15,topcv,ASP.NET,1,2.0,2.0,2.0
2026-06-15,topcv,AWS,6,4.0,1.0,5.0
2026-06-15,topcv,Agile,2,3.5,3.0,4.0
2026-06-15,topcv,Agile Scrum,1,1.0,1.0,1.0
2026-06-15,topcv,Ajax,1,2.0,2.0,2.0
2026-06-15,topcv,Alibaba,1,3.0,3.0,3.0
2026-06-15,topcv,Am Hiểu Về Sản Phẩm It Laptop,1,1.0,1.0,1.0
2026-06-15,topcv,Am hiểu RESTful API,2,2.0,2.0,2.0
2026-06-15,topcv,Amazon,1,3.0,3.0,3.0
2026-06-15,topcv,Android,6,2.0,1.0,5.0
2026-06-15,topcv,Android HAL,1,2.0,2.0,2.0
2026-06-15,topcv,Android kotlin,2,2.0,2.0,2.0
2026-06-15,topcv,Angular,5,3.0,1.0,5.0
2026-06-15,topcv,Angular JS,1,1.0,1.0,1.0
2026-06-15,topcv,Angular),1,2.0,2.0,2.0
2026-06-15,topcv,Ansible,1,3.0,3.0,3.0
2026-06-15,topcv,Apex programming,1,2.0,2.0,2.0
2026-06-15,topcv,Aura Components,1,2.0,2.0,2.0
2026-06-15,topcv,AutoCAD,2,1.0,1.0,1.0
2026-06-15,topcv,Azure,5,2.0,1.0,5.0
2026-06-15,topcv,Backend Development,1,4.0,4.0,4.0
2026-06-15,topcv,Backend development (Node.js,1,2.0,2.0,2.0
2026-06-15,topcv,Biết sử dụng SQL để khai thác và phân tích dữ liệu,1,3.0,3.0,3.0
2026-06-15,topcv,Blockchain,1,1.0,1.0,1.0
2026-06-15,topcv,Bootstrap,1,2.0,2.0,2.0
2026-06-15,topcv,Bán Hàng,1,1.0,1.0,1.0
2026-06-15,topcv,Bán Hàng (sales),1,3.0,3.0,3.0
2026-06-15,topcv,Bán Hàng B2b,1,1.0,1.0,1.0
2026-06-15,topcv,Bảo Mật,1,0.0,0.0,0.0
2026-06-15,topcv,C#,2,1.0,1.0,1.0
2026-06-15,topcv,C/C++,2,2.0,2.0,2.0
2026-06-15,topcv,CA,1,3.0,3.0,3.0
2026-06-15,topcv,CI/CD,3,2.0,2.0,3.0
2026-06-15,topcv,CI/CD deployment,1,2.0,2.0,2.0
2026-06-15,topcv,CLM,1,3.0,3.0,3.0
2026-06-15,topcv,CMMI,1,1.0,1.0,1.0
2026-06-15,topcv,CMS deployment (WordPress,1,2.0,2.0,2.0
2026-06-15,topcv,COBOL,1,3.0,3.0,3.0
2026-06-15,topcv,CRM,1,3.0,3.0,3.0
2026-06-15,topcv,CSS,4,0.5,0.0,3.0
2026-06-15,topcv,Chăm Sóc Khách Hàng,2,1.0,1.0,1.0
2026-06-15,topcv,Chốt Sales,1,1.0,1.0,1.0
2026-06-15,topcv,Chứng chỉ PMI-ACP,1,3.0,3.0,3.0
2026-06-15,topcv,Chứng chỉ PMP,1,3.0,3.0,3.0
2026-06-15,topcv,Chứng chỉ PSM/CSM,1,3.0,3.0,3.0
2026-06-15,topcv,Chứng chỉ liên quan của UBCK,1,1.0,1.0,1.0
2026-06-15,topcv,Chứng chỉ tiếng Anh,2,1.0,1.0,1.0
2026-06-15,topcv,Chứng chỉ về network,2,1.0,1.0,1.0
2026-06-15,topcv,ClickUp,1,3.0,3.0,3.0
2026-06-15,topcv,Cloud Services,1,3.0,3.0,3.0
2026-06-15,topcv,Code Signing,1,3.0,3.0,3.0
2026-06-15,topcv,Communication,1,3.0,3.0,3.0
2026-06-15,topcv,Component sharing,1,3.0,3.0,3.0
2026-06-15,topcv,Computer Vision,2,2.0,2.0,2.0
2026-06-15,topcv,Confluence,1,3.0,3.0,3.0
2026-06-15,topcv,Container hóa,1,3.0,3.0,3.0
2026-06-15,topcv,Crystal Report,1,1.0,1.0,1.0
2026-06-15,topcv,Css,1,0.0,0.0,0.0
2026-06-15,topcv,Css3,2,0.0,0.0,0.0
2026-06-15,topcv,Cài Đặt Phần Cứng Và Phần Mềm,2,2.0,2.0,2.0
2026-06-15,topcv,Các công cụ trực quan hóa dữ liệu (Tableau,1,1.0,1.0,1.0
2026-06-15,topcv,Cấu hình và thiết lập Workflows,2,2.0,2.0,2.0
2026-06-15,topcv,Cẩn thận,1,2.0,2.0,2.0
2026-06-15,topcv,Data Migration,1,2.0,2.0,2.0
2026-06-15,topcv,Data crawling systems,1,3.0,3.0,3.0
2026-06-15,topcv,Data warehouse,1,1.0,1.0,1.0
2026-06-15,topcv,Database management (MySQL,1,2.0,2.0,2.0
2026-06-15,topcv,Database trên các nền tảng SaaS nội bộ như Larksuite,2,2.0,2.0,2.0
2026-06-15,topcv,DevOps,3,5.0,2.0,5.0
2026-06-15,topcv,Digital Signature,1,3.0,3.0,3.0
2026-06-15,topcv,Digital Trust,1,3.0,3.0,3.0
2026-06-15,topcv,Docker,7,3.0,2.0,4.0
2026-06-15,topcv,Document,1,2.0,2.0,2.0
2026-06-15,topcv,Drupal),1,2.0,2.0,2.0
2026-06-15,topcv,ECS,1,3.0,3.0,3.0
2026-06-15,topcv,ETL pipelines,1,3.0,3.0,3.0
2026-06-15,topcv,Email,2,1.0,1.0,1.0
2026-06-15,topcv,Email Marketing,1,3.0,3.0,3.0
2026-06-15,topcv,English Communication,1,3.0,3.0,3.0
2026-06-15,topcv,Etsy,1,3.0,3.0,3.0
2026-06-15,topcv,Excel,2,1.0,1.0,1.0
2026-06-15,topcv,Excel),1,2.0,2.0,2.0
2026-06-15,topcv,Experience in Japanese projects,1,3.0,3.0,3.0
2026-06-15,topcv,FAAS,1,3.0,3.0,3.0
2026-06-15,topcv,Figma,1,3.0,3.0,3.0
2026-06-15,topcv,Frontend development (React,1,2.0,2.0,2.0
2026-06-15,topcv,Full Stack,1,3.0,3.0,3.0
2026-06-15,topcv,GCP,4,3.0,1.0,5.0
2026-06-15,topcv,Giao thức truyền thông IoT,2,2.0,2.0,2.0
2026-06-15,topcv,Giao tiếp,6,1.0,1.0,4.0
2026-06-15,topcv,Giao tiếp tốt,1,2.0,2.0,2.0
2026-06-15,topcv,Giao tiếp và làm việc với các bên liên quan,1,3.0,3.0,3.0
2026-06-15,topcv,Git,5,2.0,2.0,3.0
2026-06-15,topcv,Git Version Control,1,2.0,2.0,2.0
2026-06-15,topcv,GitHub Copilot,1,3.0,3.0,3.0
2026-06-15,topcv,Github,1,2.0,2.0,2.0
2026-06-15,topcv,Giải quyết vấn đề,4,1.5,1.0,2.0
2026-06-15,topcv,Go,8,3.0,1.0,4.0
2026-06-15,topcv,Go (golang),2,3.0,3.0,3.0
2026-06-15,topcv,Google Apps Script),2,2.0,2.0,2.0
2026-06-15,topcv,Google Places,1,3.0,3.0,3.0
2026-06-15,topcv,Google Workspace,2,2.0,2.0,2.0
2026-06-15,topcv,Gradle,1,3.0,3.0,3.0
2026-06-15,topcv,GraphQL APIs,1,3.0,3.0,3.0
2026-06-15,topcv,HTML,3,0.0,0.0,3.0
2026-06-15,topcv,Hibernate,1,3.0,3.0,3.0
2026-06-15,topcv,Hiểu Biết Về Cntt (it),1,3.0,3.0,3.0
2026-06-15,topcv,Hiểu Biết Về Quy Trình Kinh Doanh,1,1.0,1.0,1.0
2026-06-15,topcv,Hiểu Biết Về Quy Trình Phát Triển Phần Mềm,1,1.0,1.0,1.0
2026-06-15,topcv,Hiểu Biết Về Quản Lý Dự Án,2,1.0,1.0,1.0
2026-06-15,topcv,Hiểu biết về các thiết bị mạng,2,1.0,1.0,1.0
2026-06-15,topcv,Hiểu biết về thiết bị IT,2,1.0,1.0,1.0
2026-06-15,topcv,Hiểu biết về thiết kế mạng,1,0.0,0.0,0.0
2026-06-15,topcv,Hiểu rõ BPMN,2,2.0,2.0,2.0
2026-06-15,topcv,Hiểu về ngành Chứng khoán và các nghiệp vụ liên quan đến Giao dịch Chứng khoán,1,1.0,1.0,1.0
2026-06-15,topcv,Html5,2,0.0,0.0,0.0
2026-06-15,topcv,Hỗ trợ kiểm thử và trực quan hóa dữ liệu,1,3.0,3.0,3.0
2026-06-15,topcv,Hỗ trợ sau bán hàng,1,3.0,3.0,3.0
2026-06-15,topcv,IAM,1,3.0,3.0,3.0
2026-06-15,topcv,IIS,1,1.0,1.0,1.0
2026-06-15,topcv,IT solutions,1,1.0,1.0,1.0
2026-06-15,topcv,IoT PKI,1,3.0,3.0,3.0
2026-06-15,topcv,It Sales,2,2.0,1.0,3.0
2026-06-15,topcv,JQuery,1,2.0,2.0,2.0
2026-06-15,topcv,JSON,2,2.0,2.0,2.0
2026-06-15,topcv,Japanese document reading,1,3.0,3.0,3.0
2026-06-15,topcv,Java,17,2.0,1.0,5.0
2026-06-15,topcv,Java Core,3,2.0,2.0,3.0
2026-06-15,topcv,Java Spring,3,2.0,2.0,5.0
2026-06-15,topcv,Java Spring/Spring Boot,1,5.0,5.0,5.0
2026-06-15,topcv,Java springboot,1,5.0,5.0,5.0
2026-06-15,topcv,JavaScript,12,1.0,0.0,5.0
2026-06-15,topcv,Javascript,2,2.0,1.0,3.0
2026-06-15,topcv,Javascript Tùy Thuộc Vị Trí),1,0.0,0.0,0.0
2026-06-15,topcv,Jenkins,1,3.0,3.0,3.0
2026-06-15,topcv,Jetpack Compose,2,2.0,2.0,2.0
2026-06-15,topcv,Jira,1,2.0,2.0,2.0
2026-06-15,topcv,Khát vọng xây dựng giải pháp công nghệ vì cộng đồng,1,2.0,2.0,2.0
2026-06-15,topcv,Khả Năng Chẩn Đoán Và Sửa Chữa Sự Cố,1,2.0,2.0,2.0
2026-06-15,topcv,Kinh Nghiệm Làm Việc Với Nhà Thầu,2,1.0,1.0,1.0
2026-06-15,topcv,Kinh nghiệm các dự án thực tế,2,2.0,2.0,2.0
2026-06-15,topcv,Kinh nghiệm domain AI,1,3.0,3.0,3.0
2026-06-15,topcv,Kinh nghiệm domain E-commerce,1,3.0,3.0,3.0
2026-06-15,topcv,Kinh nghiệm domain Fintech,1,3.0,3.0,3.0
2026-06-15,topcv,Kinh nghiệm làm việc với chủ đầu tư Bất Động Sản,2,1.0,1.0,1.0
2026-06-15,topcv,Kinh nghiệm làm việc với công ty CNTT,2,1.0,1.0,1.0
2026-06-15,topcv,Kinh nghiệm trong mảng cho vay ký quỹ margin,1,1.0,1.0,1.0
2026-06-15,topcv,Kinh nghiệm với các sản phẩm giáo dục hoặc liên quan giáo dục,1,3.0,3.0,3.0
2026-06-15,topcv,Kiến Thức Cơ Bản Về Thiết Kế Web,1,0.0,0.0,0.0
2026-06-15,topcv,Kiến Thức Về Erp,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến Thức Về Hệ Điều Hành,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến Thức Về It Telecom,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến Thức Về Phần Cứng Máy Tính,1,2.0,2.0,2.0
2026-06-15,topcv,Kiến Thức Về Phần Mềm Máy Tính,1,2.0,2.0,2.0
2026-06-15,topcv,Kiến Thức Về Testing,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến thức cơ bản về dữ liệu và truy vấn dữ liệu,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến thức về các giải pháp CNTT,1,1.0,1.0,1.0
2026-06-15,topcv,Kiến trúc phần mềm phức tạp,1,3.0,3.0,3.0
2026-06-15,topcv,Kiểm Thử Hộp Trắng,1,1.0,1.0,1.0
2026-06-15,topcv,Kiểm Thử Hộp Đen,1,1.0,1.0,1.0
2026-06-15,topcv,Kiểm Thử Xâm Nhập Mạng,1,1.0,1.0,1.0
2026-06-15,topcv,Kiểm Thử Xâm Nhập Ứng Dụng Web,1,1.0,1.0,1.0
2026-06-15,topcv,Kotlin,4,3.5,2.0,5.0
2026-06-15,topcv,Kubernetes,3,3.0,2.0,4.0
2026-06-15,topcv,Kĩ năng phân tích tổng hợp,2,3.0,3.0,3.0
2026-06-15,topcv,Kỹ Năng Demo Sản Phẩm,1,1.0,1.0,1.0
2026-06-15,topcv,Kỹ Năng Sử Dụng Các Công Cụ Thiết Kế Web (html,1,0.0,0.0,0.0
2026-06-15,topcv,Kỹ Năng Xây Dựng Giải Pháp,2,1.0,1.0,1.0
2026-06-15,topcv,Kỹ năng giao tiếp,5,1.0,1.0,3.0
2026-06-15,topcv,Kỹ năng giao tiếp tốt với team Business và team Tech (Dev),2,2.0,2.0,2.0
2026-06-15,topcv,Kỹ năng giải quyết vấn đề,2,2.5,2.0,3.0
2026-06-15,topcv,Kỹ năng kiểm thử sản phẩm phần mềm,1,1.0,1.0,1.0
2026-06-15,topcv,Kỹ năng mềm (excel,1,1.0,1.0,1.0
2026-06-15,topcv,Kỹ năng quản lý công việc và quản lý dự án,1,2.0,2.0,2.0
